user_id,item_id,recommend,sentiment_analysis,year
76561198097534775,435881,True,2.0,0
DrumEssence,490650,True,1.0,0
ashley1222,391270,True,2.0,2015
dubsdoge,301520,True,2.0,2015
76561198165512984,,,,
mrenigmate,246420,True,2.0,2015
vitoprofile,289130,True,2.0,2015
Axe603,234630,True,2.0,2015
76561198057119793,253030,True,2.0,0
76561198090724989,249050,True,2.0,2015
JamesDurham23JubileeRd,418340,True,2.0,2015
Congo-Jack,223850,True,2.0,2015
76561198018159202,263020,True,2.0,2015
76561198080980901,,,,
76561198066955730,245550,True,2.0,2014
76561198056288026,,,,
dyslexicdew,304050,False,0.0,0
Dysloyal,,,,
Eack,96100,False,2.0,2015
76561198008263039,,,,
76561198060822442,,,,
76561198049435011,,,,
76561198084637047,,,,
76561198105310142,80,True,1.0,2015
edgar_its_the_popo,56400,True,2.0,2014
riseofnations231,257850,True,2.0,0
Efreak,,,,
76561198038840599,,,,
SuccForCancer,219150,True,2.0,2015
UberDuckLord,204450,True,1.0,0
hashandtag,239140,True,2.0,0
JZargo4Pres,322500,False,2.0,0
XavvPlays,,,,
76561198056254879,,,,
ELCHUZZY69,385770,True,2.0,2015
76561198053858353,252630,True,2.0,2014
117331,212200,True,2.0,2014
Clarkos,218680,True,2.0,2015
susanoofag,,,,
eljefe2171,,,,
76561198140431707,,,,
LapFucksTrax,,,,
76561198047866299,387860,True,2.0,2015
pon2543007,221640,True,0.0,2015
76561198064445006,387990,True,1.0,0
en-esta-partecita-esta-zacler,310560,False,0.0,0
76561198075233562,630,True,2.0,0
EnderRay10420,223470,True,2.0,0
Mr_Doge,253430,True,2.0,0
76561198026040814,,,,
76561198059783767,,,,
PurpleGenius,,,,
76561198048256508,,,,
76561198154493361,,,,
epicsquid,203160,True,2.0,2014
FedeAcv2,230410,True,2.0,2014
76561198097219763,219640,True,2.0,2014
akiomio,213850,True,2.0,2014
76561198170217862,72850,True,1.0,2014
76561198117877658,,,,
76561198073082088,,,,
EternumHD,550,True,1.0,2014
SpecialSomeone,369580,True,2.0,2015
compuguy123,282440,False,0.0,2015
76561198041889877,,,,
76561198054332392,,,,
76561198014848587,8400,True,1.0,2014
76561198064260593,271590,False,2.0,2015
hayen-,225640,True,2.0,2015
76561198068174077,,,,
76561197995939652,,,,
hoot_toot,,,,
76561198028187926,421770,False,0.0,2015
ExtraEdition,239220,True,1.0,2015
76561198088408984,,,,
sgtkitty,236690,True,0.0,0
76561198065247694,,,,
76561198054549164,17100,True,2.0,0
76561198094506909,,,,
Letachal,223750,True,2.0,0
76561198046912445,65980,True,2.0,0
falynax,236390,True,0.0,0
PlainLukekil,400250,True,2.0,0
76561198103524411,296240,True,2.0,0
rockethaul,320,True,2.0,2013
76561198106239471,8500,True,2.0,2014
76561198085107826,289130,True,2.0,2014
76561198073714126,202970,True,2.0,2014
76561198047208774,20920,True,2.0,2014
whyiscustomurlathing,265930,True,2.0,2014
FeatInk,,,,
bigprenis,304930,True,0.0,2015
76561198068086235,,,,
dahaydos,270370,True,0.0,0
matt20131,268650,True,1.0,2015
76561198028357316,224540,True,0.0,2015
76561198090768760,219640,True,0.0,2015
Mrawes0m3,233450,True,2.0,2015
InsightXIVC,,,,
76561198054211660,,,,
izumireina,236390,True,1.0,2015
Fetolino,,,,
76561198032373589,215530,True,1.0,2013
Fiesta787,379720,True,1.0,0
76561197960425229,226860,True,2.0,0
76561198057473311,251570,True,0.0,2014
76561198068825441,55230,True,2.0,2014
LetsBeOn,259700,True,2.0,2013
76561198061285334,261640,True,2.0,2014
Takmid,,,,
76561198075229095,,,,
FiveCast,,,,
76561198003855855,287700,False,0.0,2015
OH_MY_GOSH,359550,False,0.0,2015
modtech,,,,
Fliqi,,,,
adderz308,,,,
BajanCanidian,304050,True,1.0,0
Fluphy_,,,,
76561198021135914,310380,True,2.0,2014
treemasterrace,,,,
76561198162487321,,,,
Anthonybasso,233270,True,0.0,0
76561198081848896,,,,
76561198124526584,383980,True,2.0,2015
76561198044471846,,,,
FORTHMINGUTH,,,,
TruBru,391460,False,2.0,2015
76561198007165405,346010,True,1.0,2015
tyrone266,107410,True,2.0,2013
Frankaloons,200210,True,0.0,2015
jach5270,304930,False,0.0,0
76561197995338574,226700,True,2.0,2014
76561198094830975,,,,
joshj23,219740,True,2.0,2014
76561198066916378,,,,
idsoftwaresquake,393010,True,2.0,2015
76561198057781627,,,,
76561198007208545,,,,
76561198062924967,,,,
bradon745,,,,
farmerbillson,,,,
iConnor_,247730,False,1.0,0
76561198093394236,218230,True,2.0,2015
76561198091938654,205890,True,2.0,0
dankememesforsweatyteens,570,True,0.0,2015
76561198045421572,,,,
mudswipe,434260,True,2.0,0
dazahh,359290,False,0.0,2015
76561198019669521,10500,True,2.0,2013
76561197985634755,,,,
76561198067938749,,,,
maketeanotwar,,,,
LeBovin,,,,
FunkMeister1,220240,True,2.0,2013
76561198141880878,34900,True,1.0,0
76561198071928116,113200,True,2.0,2014
76561198079327998,239160,True,1.0,2014
76561198025199025,,,,
jb2481,,,,
76561198034573935,630,True,2.0,2013
76561198072724653,,,,
xKillerInstinct,208090,False,2.0,2014
galvanicturtles,,,,
JorazGamerGuy,322330,True,1.0,2014
76561198089131001,241930,True,0.0,0
loominis,,,,
tcase42,200210,True,1.0,2014
gatorgolfing,238460,True,2.0,2014
Has2Ragretz,730,True,2.0,2013
76561198067352691,,,,
76561198060072424,,,,
76561198065466146,,,,
SGSChief,,,,
haonman,236390,True,1.0,0
HeavyfromHell,290300,True,2.0,0
MysticZemo,,,,
gfire555,,,,
76561198202329564,346560,True,2.0,2015
76561198050768829,328220,True,2.0,2015
76561198036861500,256410,True,2.0,2013
76561198088472271,,,,
HiJason,252490,True,2.0,2015
ghostlybug22,203160,True,2.0,2013
GiBaPEzLife,39120,True,2.0,2013
76561198079080583,,,,
76561198079227569,239070,True,0.0,2014
gillinator,91310,True,2.0,2011
76561198095945803,,,,
Wazzaa_man,265770,False,2.0,2014
76561198075871336,,,,
Glenbluey,10,True,2.0,2015
76561198071445832,,,,
sunnnnnnnnnnnny,,,,
76561198048230501,239140,True,0.0,0
Fishisaurus,72850,True,1.0,0
Gterrestrial,263280,True,2.0,0
Turntaker,252490,True,2.0,0
76561198052512374,386360,True,2.0,0
gothamsavior24,310380,True,0.0,2015
uhhallo,,,,
Govostype0406,,,,
76561198003189312,,,,
76561198149213236,295110,True,0.0,2015
farquadspenis,,,,
FullTimeSilver3,319630,True,0.0,2015
GravityI,220,True,2.0,2012
76561198100417292,,,,
76561197996156672,48700,True,0.0,2012
GREENMAN41,255710,True,2.0,2015
76561198066611105,364360,True,0.0,0
Grelekzel,730,False,2.0,0
76561198016940185,,,,
greyson_4450,,,,
76561198138586856,550,False,0.0,0
ReapersHunt,271590,False,2.0,0
luduwick,,,,
GirlzLikeBears,,,,
TheWaterGod,247730,False,2.0,2015
sphix,265630,True,1.0,0
76561198070892581,263280,True,2.0,2014
guhou,,,,
GuihZito,369200,False,2.0,2015
mastergamerinfinity,288470,True,1.0,2015
Spiritedaway1,298110,False,2.0,0
GungeonRighteer,,,,
76561198062447997,282140,True,0.0,0
gusso10_,,,,
76561198053608159,,,,
Habbyman,216250,True,0.0,2015
76561197970519408,50300,True,2.0,2015
Haelnorr,381210,False,2.0,0
76561198082179266,333930,True,0.0,2015
Haitroid,10680,True,2.0,2015
76561198299095634,238320,True,2.0,2015
76561198021575394,236390,True,2.0,0
76561198074079694,34330,True,2.0,0
Halio99,,,,
HallowedDragon,300570,True,2.0,2015
halofreak61,201420,True,2.0,2013
HamThePanMan,220240,True,1.0,2012
76561198043275956,211420,True,0.0,2012
hand0fcthulhu,238260,True,1.0,2013
76561198065866954,206210,True,0.0,2015
supersushi987,,,,
sopramudar,,,,
76561198080881484,6060,True,0.0,2014
76561198038572397,,,,
76561198081776244,4000,True,1.0,2014
76561198081114534,,,,
76561198077993857,238430,False,0.0,0
OfficialRagey,,,,
TittyDestroyer,,,,
xxxkennySopxxx,202970,True,1.0,2014
76561198083095219,,,,
HAramabeeHarrrisssooon,,,,
DANKESTMEMEMACHINEEVER,344760,True,2.0,2015
lucky-seven,251570,True,2.0,2014
DeliciousPuddin,290080,False,2.0,2014
76561198119721428,,,,
76561198072072529,374320,True,2.0,0
76561198121314683,222880,True,2.0,2014
76561198123168383,252950,True,2.0,2015
harrylolman,318420,True,2.0,0
Harv3yy,,,,
76561198046718131,,,,
Rambo1061,,,,
harvse,237930,True,0.0,2015
corhodzic,,,,
hawaiianisswag,339610,False,2.0,2015
76561198066734993,293780,True,2.0,2014
76561198103362354,20530,True,2.0,2014
Nzatz,,,,
fil96,57300,True,2.0,2014
76561198070092383,39150,True,2.0,2013
hecaton_john,70,True,2.0,2013
76561198088531301,13210,True,2.0,2012
76561198042879129,22120,True,2.0,2012
TDOJ3DTDO,449710,True,2.0,0
HeliDash,204100,True,0.0,2014
punkinoz,319740,False,2.0,2015
imsufferingkillme,244050,False,0.0,2015
hellotherem8,270370,True,2.0,2015
fintanboy,33930,True,1.0,2012
henrydxb,,,,
76561198059990081,251570,True,2.0,2013
bobthehappyterroriest,,,,
PimpIt,24860,True,2.0,2015
76561198062484829,,,,
76561198055335886,,,,
76561198070690856,,,,
76561198045953692,,,,
216712138,,,,
76561198006679831,,,,
hewl,242720,False,2.0,2014
Gawee08,,,,
76561198123074348,251630,True,2.0,2014
koconut100,,,,
76561198036822015,,,,
highpr,,,,
CyberBlade,,,,
76561198042823843,4000,True,0.0,2015
stevenlikesdicks,335300,True,2.0,0
Hollowfun,218620,True,1.0,2015
holyswifter,550,True,1.0,2012
WildCheese,,,,
76561198079621961,55140,True,2.0,2013
76561198080786408,,,,
quadruplemoney,,,,
76561198080644089,318430,True,2.0,2015
peoplesidiot,,,,
IrishNZ,,,,
iareasdaft,252490,True,0.0,0
kylesimmonds,,,,
DazzaPlays,,,,
horizon95,323470,True,0.0,2015
76561198066842598,,,,
HostileTemper,630,True,2.0,2014
GenericNonCreativeProfile,10680,True,2.0,2012
beefiest,334230,True,2.0,2015
b167er,48700,True,0.0,2015
76561198083780235,8930,True,1.0,0
76561198095222559,474750,True,2.0,0
huy115,,,,
76561198065934504,,,,
76561198071399737,,,,
76561198054285764,730,False,2.0,2015
76561198139694944,243470,False,0.0,2014
itschewz,225260,True,2.0,2013
anthonyrocks65,45730,False,2.0,2014
Bhulb,99400,False,0.0,2014
76561198047901097,96100,True,2.0,2014
76561198054508148,1250,True,2.0,2013
offlinebyourmine,213650,True,0.0,2013
76561198067593136,429720,True,2.0,0
HunkHogan69,340050,True,0.0,2015
76561198062884956,,,,
naomibby,261880,True,2.0,2014
76561198061796524,230840,True,2.0,2014
76561198009498722,263760,True,2.0,2014
hzqBICEPS,233190,True,2.0,2014
poopeepeepoo,211420,False,0.0,0
76561198046190974,220780,True,2.0,2014
76561198041993527,,,,
I_BBox_4_u,304930,True,1.0,0
zaintheking,,,,
Ulrikk,237740,True,2.0,2014
tickets845,6830,True,2.0,0
folkfrightsa,48700,True,2.0,2015
76561198070792786,,,,
pudjapu,363970,True,1.0,2015
76561198087871638,,,,
iampro554433,,,,
ian_ramsay,212180,True,2.0,2013
76561198071526072,72850,True,2.0,2012
76561198034167696,4560,True,2.0,2013
nicholasd7,203770,True,1.0,2013
76561197990772718,17700,True,2.0,2013
IDGam3r,25890,True,1.0,2013
HonestlyIdontcares,385770,True,2.0,0
76561198095214263,,,,
FireInLatin,,,,
IGotDahMunchies,22100,True,2.0,0
76561198068085433,8930,True,2.0,2015
macey_moo,,,,
marster1618,316010,True,1.0,0
Illuminutter,200210,True,2.0,2015
CancerCure,10090,True,2.0,2015
76561198055499125,291550,True,2.0,0
ImSeriouss,41300,True,2.0,2014
ImSeriouss,268750,True,2.0,2014
76561198066760486,,,,
76561198223442840,,,,
dugec01,,,,
staecrh,291550,True,2.0,2014
infamouscharles,224760,True,2.0,2014
Infinitespeed,,,,
76561198095297673,322910,True,0.0,2015
76561198088860621,,,,
76561198068363182,291480,False,0.0,2014
sweatmore,4920,True,2.0,0
76561198041240181,333930,True,2.0,0
76561198078587197,,,,
guidetti1,,,,
ias19112000,,,,
76561198066084140,274940,True,2.0,2014
alexisbest25,311690,True,0.0,0
iSkulz,8980,True,2.0,2014
Issekara,,,,
ysarge,266840,True,2.0,2015
ITCGaming101,,,,
yodadda,,,,
itscriddle,,,,
iVerse,246620,True,0.0,2015
iVoltGaming,,,,
76561198047273546,393420,True,0.0,2015
ironcass,461560,True,2.0,0
76561198044586193,368360,True,2.0,0
JosephBarrett,,,,
76561198155610749,237870,True,2.0,2015
jinmanabe,224540,True,2.0,2013
Jaberley,386360,True,0.0,0
thelostwolf,248570,True,2.0,2014
keiran1,12120,True,2.0,2014
Jacmac,,,,
jadaik,,,,
76561198021364449,1840,True,2.0,2013
Guinhoh311,105600,True,1.0,2014
76561198099036584,301520,False,2.0,2015
76561198049901169,292030,True,1.0,2015
Jamessss,298110,True,0.0,2014
JamsL33T,,,,
76561198027305355,,,,
76561198042113307,72200,True,2.0,2014
JarpsAU,,,,
jarvisnumbanine,230410,True,1.0,2015
Memphis__,305620,True,0.0,2015
jawdoe,239030,True,2.0,2015
Jaxon1049,,,,
76561198055262214,620,True,2.0,2014
76561198055365037,,,,
Jc63921,570,False,2.0,2014
jdrocks,42910,False,1.0,2014
idonothack,219640,False,0.0,2015
76561198062417966,550,False,0.0,2014
76561198041845214,99900,False,2.0,2014
76561198079495006,240,True,0.0,2014
76561198052516862,218620,True,1.0,2014
geckglobal,211820,True,1.0,2014
xexilex,,,,
NotVengeance,24860,True,2.0,2013
aligindahousebabykosha,250420,False,0.0,2014
76561198037540189,238960,True,2.0,2014
1234567io9872345678765432,246280,False,1.0,2014
76561198070993687,255710,True,2.0,0
psn_jmcgamer12,,,,
76561198115194725,,,,
captainchomp,2700,True,2.0,2015
MezKip,94400,True,2.0,2014
2ZESTY4ME,,,,
Qu_Boy,42910,True,0.0,2015
TheLifeAndTimesOfTim,238010,True,2.0,2015
76561198081148689,241930,True,2.0,2014
76561198079765149,287700,True,2.0,0
76561198055887918,374301,True,0.0,2015
boazegevski,366660,True,2.0,2015
76561198018552349,207140,True,1.0,2015
Jonaleko,,,,
76561198053060832,353560,False,1.0,0
mistersicklad483759,405170,True,1.0,0
Joshman106,418340,True,2.0,0
91221301,302590,True,2.0,2015
Terencio,242880,True,2.0,2013
2ik4tf,394230,True,1.0,0
76561198077432581,107100,True,2.0,2013
76561198055604266,22380,True,2.0,2013
76561198107847795,378648,True,2.0,0
RichmondDaGamer,,,,
THEHITMONKEY,,,,
76561198046170033,209080,True,2.0,2015
jubjub727,,,,
jukianinja,49600,True,2.0,2013
JunG00berfuckingsucks,408740,False,0.0,0
76561198061493090,413150,True,2.0,0
76561198036171355,109600,True,2.0,2014
mrpoo2,303210,True,1.0,0
76561198043276814,,,,
Justmatel,,,,
ducksswamp,205350,False,1.0,2015
spbko8o,330840,True,2.0,2015
76561198107506517,218230,False,2.0,2015
76561198079774158,19000,True,1.0,2015
kaepora0gaebora,242050,True,2.0,2014
iloveyouus,218620,False,2.0,2014
prettyhm02forawhiteguy,323500,True,1.0,2014
runnerofchaos,,,,
KappaKaiju,50650,True,2.0,2014
kappa_chino,206420,True,1.0,2014
KappaSJ,,,,
kards,267750,True,0.0,2014
76561198121874542,259720,True,2.0,2014
ownageog,293920,True,2.0,2014
r3koil,248310,True,2.0,2014
76561198026604616,,,,
76561197970565267,238430,True,2.0,2013
Kayndarr,,,,
kaysmart,22380,True,1.0,2014
TheKazimir,201810,True,2.0,2015
KSAC,72850,True,2.0,2014
76561198065764432,221100,False,0.0,2015
76561198075749223,,,,
keino_,10680,True,2.0,2013
54Strat,252490,True,2.0,2013
765611979902442O1,,,,
kenny536,219640,True,2.0,2013
76561198097795611,,,,
76561198066012786,,,,
76561198088808564,433950,True,2.0,0
Delicous_Cookies,239140,True,2.0,2015
76561198057958244,346010,True,0.0,2015
76561198105473254,,,,
usaidwotnow,,,,
76561198042170355,417860,True,0.0,2015
IGotHeadFromYourMotherLastNight,265930,True,1.0,2014
76561198062068809,400,True,2.0,2014
fuckchu,,,,
76561198078119248,305620,True,2.0,2015
Killerkalf,348960,True,2.0,2015
46366536564574576346346546,435870,False,2.0,0
76561198219902115,,,,
76561198081529182,,,,
kk_kyser,,,,
76561198074700614,,,,
76561198042236060,,,,
woahlevel20,17520,True,2.0,2015
76561198070706154,109400,True,2.0,2014
neveroddorburnsy,,,,
JusicTheGod,218230,True,0.0,0
76561198068552229,4920,True,2.0,2014
kiricky,287920,True,2.0,2015
76561198052151911,323370,True,2.0,2015
pp0085,384490,True,2.0,0
76561198083247658,,,,
Omega_0,,,,
76561198072489692,70000,True,1.0,2013
Snoresville,232810,False,1.0,0
supersonic380,244410,True,1.0,2015
TheKiwiMantis,394360,False,2.0,0
76561198044278243,207140,True,0.0,0
76561198078641610,31280,False,1.0,2014
everybodyloveskungfufighting,17480,True,2.0,2015
Knight-Silver,332800,True,2.0,2015
76561198044619788,319510,True,2.0,2015
knitro,,,,
76561198088802064,105450,True,1.0,2014
kofeyh,,,,
KoiyyBoi,,,,
Rexoman,239350,True,2.0,2015
76561198063391282,219150,True,0.0,2015
korndigger,,,,
76561197970812298,,,,
76561198085167128,440,True,2.0,2010
76561198081667528,,,,
kowala913,39000,True,2.0,2014
76561198056445553,,,,
kraken257,263500,True,2.0,2014
76561198025499996,,,,
62568973,20500,True,2.0,2015
76561198055670224,249650,True,2.0,2015
demtitsgirl,,,,
76561198036070181,,,,
drkritisch,,,,
76561198054912188,,,,
76561198074348729,200510,True,2.0,2014
druittmatee,,,,
kurbi-wan_kenobi,221180,True,2.0,2014
AsusGamerHD,,,,
kuroTENSHI_bread,,,,
YOLO-MCSWAGINGS,227940,False,0.0,2015
kuygoon,,,,
76561198118549893,302830,True,1.0,2014
76561198072676503,,,,
lambdaop,242760,True,0.0,2014
lazrknight,40800,True,2.0,2014
BAMOSABENSER,,,,
76561198113520617,391540,True,1.0,0
lachd1223,389570,True,2.0,0
lachie222,,,,
76561197976109742,252490,True,1.0,2014
LachieLobster,,,,
thatonelonelyguy,,,,
negao22cm,,,,
laerte261,99900,True,1.0,2015
lainkelnuv,,,,
gesbhsfbgufbyudguesvyfy,221100,True,0.0,0
MMR_Assasin,,,,
OfficialLandyy,393420,True,2.0,2015
evilspirit112233,,,,
76561198080125105,396900,True,2.0,0
LaughingRobot,,,,
76561198120937791,286160,True,2.0,0
76561198123388393,227940,True,0.0,2015
NUZXD,,,,
nchavezzzzz,,,,
leadbman,285900,True,2.0,2015
Officer_Bathtub,1840,True,2.0,2015
95758,206190,True,2.0,2015
PraetorianCohort,268650,True,2.0,2015
76561198079337907,,,,
76561198043892035,223670,True,2.0,2014
Opal_mine,,,,
76561198095949899,420,True,2.0,2011
76561198091159513,400,True,2.0,2010
76561198238911958,239720,True,2.0,2014
76561198020449132,224060,True,2.0,2015
Thelugomes,376560,True,2.0,2015
ultimax10,290750,True,1.0,2014
558092,220,True,0.0,2012
76561198056549802,,,,
76561198062987149,,,,
76561198130025891,349700,False,2.0,0
lemustachon,25890,False,0.0,2015
LendaSumida,,,,
leo17453,42960,True,0.0,2015
leoguibrito,304930,False,1.0,2014
76561198073104304,365590,False,0.0,0
lepidus99,,,,
teamrobo,236090,True,2.0,2014
letspretend,301520,True,1.0,2015
LewBrew,,,,
Lex55678,17080,True,2.0,2015
76561198071599137,,,,
LeZanye,,,,
everybodylovesrayman,,,,
76561198051769570,49520,True,2.0,2015
gigantowang,6860,True,2.0,2015
Lickidactyl,,,,
lightfrog94,,,,
lihaloil,,,,
76561198058575754,,,,
ziass,,,,
76561198073368645,431240,True,2.0,0
chicken_nuke21,,,,
linksupersayan,,,,
LinnieLin,363620,False,2.0,2015
LionBrito,397340,True,2.0,2015
76561198046807777,107410,False,2.0,2015
dietrich1998,,,,
companothemuslim,329650,True,1.0,0
76561198069678796,107410,True,0.0,2015
76561198055325222,203290,False,0.0,2015
lewisbigd,,,,
23184798,391540,False,2.0,0
lNightlRaven,304050,True,1.0,2015
76561198047489572,620,True,2.0,2013
Lochstar12,,,,
76561198049706747,412830,True,2.0,0
logokas,,,,
NotSniperMainMr,364360,True,2.0,0
DTSZ,,,,
76561198089480352,6020,True,0.0,2014
76561198065592346,,,,
scummyladsRus,,,,
76561198062039159,35450,True,1.0,2014
76561198062039159,246620,True,0.0,0
lordtouchme,,,,
LordDefault,,,,
76561198082786537,211820,False,0.0,2014
76561198003593278,,,,
lordoftheguppies,,,,
you_re_ded,319510,False,1.0,2015
