genres,release_year,id,app_name
Indie,2008,29120.0,Yumsters 2: Around the World
Casual,2008,29120.0,Yumsters 2: Around the World
Strategy,2009,24810.0,Command & Conquer 3: Kane's Wrath
Indie,2009,41800.0,Gratuitous Space Battles
Simulation,2009,41800.0,Gratuitous Space Battles
Strategy,2009,41800.0,Gratuitous Space Battles
Simulation,2009,45300.0,Wings of Prey
Action,2005,41900.0,The Bard's Tale
Adventure,2005,41900.0,The Bard's Tale
RPG,2005,41900.0,The Bard's Tale
Action,2009,35420.0,Defence Alliance 2
Action,2009,32430.0,STAR WARS™ - The Force Unleashed™ Ultimate Sith Edition
,2009,25806.0,Europa Universalis III: Heir to the Throne
RPG,2009,22370.0,Fallout 3: Game of the Year Edition
Strategy,2009,41802.0,Gratuitous Space Battles: The Tribe
Indie,2009,41802.0,Gratuitous Space Battles: The Tribe
Simulation,2009,41802.0,Gratuitous Space Battles: The Tribe
Simulation,2007,38080.0,Build-A-Lot
Simulation,2008,38090.0,Build-A-Lot 2: Town of the Year
Simulation,2009,38100.0,Build-A-Lot 3: Passport to Europe
Casual,2009,38070.0,Coconut Queen
Simulation,2009,38070.0,Coconut Queen
Casual,2009,38210.0,Roogoo
Action,2008,45700.0,Devil May Cry 4
Adventure,2008,45700.0,Devil May Cry 4
Action,2010,46410.0,Avencast: Rise of the Mage
Indie,2010,46410.0,Avencast: Rise of the Mage
RPG,2010,46410.0,Avencast: Rise of the Mage
Simulation,2009,38110.0,Build-A-Lot 4: Power Source
Action,2010,17570.0,"Pirates, Vikings, and Knights II"
Free to Play,2010,17570.0,"Pirates, Vikings, and Knights II"
Indie,2010,17570.0,"Pirates, Vikings, and Knights II"
Casual,2008,38130.0,Farm Frenzy 2
Casual,2010,38160.0,Farm Frenzy 3: American Pie
Casual,2009,38150.0,Farm Frenzy 3
Casual,2007,38120.0,Farm Frenzy
Casual,2009,38140.0,Farm Frenzy: Pizza Party
Casual,2010,36300.0,Cake Mania Main Street™
Strategy,2010,36310.0,Westward® IV: All Aboard
Casual,2010,36310.0,Westward® IV: All Aboard
Adventure,2010,36320.0,Iron Roses
Casual,2010,36320.0,Iron Roses
Strategy,2010,37030.0,UFO: Extraterrestrials Gold
Adventure,2010,32450.0,LEGO® Indiana Jones™ 2: The Adventure Continues
Sports,2010,34180.0,Vancouver 2010™ - The Official Video Game of the Olympic Winter Games
Action,2010,44100.0,Super Laser  Racer
Indie,2010,44100.0,Super Laser  Racer
Racing,2010,44100.0,Super Laser  Racer
Strategy,2010,25960.0,Hearts of Iron III: Soviet Infantry Pack DLC
Action,2010,46250.0,NecroVisioN: Lost Company
Casual,2007,38180.0,Cradle of Persia
Action,2010,10695.0,Aliens vs. Predator Swarm Map Pack
Action,2001,41050.0,Serious Sam Classic: The First Encounter
Indie,2001,41050.0,Serious Sam Classic: The First Encounter
Simulation,2010,24055.0,Train Simulator: Fort Kent to Eagle Lake Route Add-On
Action,2010,48700.0,Mount & Blade: Warband
RPG,2010,48700.0,Mount & Blade: Warband
Action,2010,39900.0,Coniclysm
Action,2010,49900.0,Plain Sight
Indie,2010,49900.0,Plain Sight
Action,2010,42120.0,Lead and Gold: Gangs of the Wild West
Action,2010,12220.0,Grand Theft Auto: Episodes from Liberty City
Action,2010,45730.0,Dark Void™ Zero
Adventure,2010,45730.0,Dark Void™ Zero
Indie,2010,45400.0,Fortix
Action,2010,49600.0,Beat Hazard
Casual,2010,49600.0,Beat Hazard
Indie,2010,49600.0,Beat Hazard
Adventure,2010,901399.0,Sam & Max: The Devil’s Playhouse
Simulation,2010,43500.0,M.U.D. TV
Strategy,2010,43500.0,M.U.D. TV
Simulation,2010,45302.0,Wings of Luftwaffe Add-on
Adventure,2010,40930.0,The Misadventures of P.B. Winterbottom
Indie,2010,40930.0,The Misadventures of P.B. Winterbottom
Action,2003,39640.0,AquaNox 2: Revelation
Action,2001,39630.0,AquaNox
Casual,2010,23150.0,Fluttabyes
Indie,2010,23150.0,Fluttabyes
Casual,2006,50940.0,Hidden Expedition: Titanic
Casual,2008,50920.0,Hidden Expedition: Amazon
Indie,2008,50920.0,Hidden Expedition: Amazon
Strategy,2010,34178.0,Napoleon: Total War™ - Coalition Battle Pack
Casual,2008,37340.0,Fitness Dash™
Casual,2009,37390.0,Gemini Lost™
Casual,2009,37310.0,DinerTown Detective Agency™
Casual,2007,37360.0,Mahjong Roadshow™
Casual,2009,49000.0,Hotel Dash™ Suite Success™
Casual,2010,37330.0,Nightshift Legacy: The Jaguar's Eye™
Casual,2008,37320.0,The Nightshift Code™
Casual,2007,37370.0,TriJinx: A Kristine Kross Mystery™
Casual,2009,37380.0,Valerie Porter and the Scarlet Scandal™
Action,2010,19080.0,Biozone
Adventure,2010,19080.0,Biozone
Casual,2010,19080.0,Biozone
Action,2008,31700.0,Iron Grip: Warlord
Indie,2008,31700.0,Iron Grip: Warlord
Action,2010,19030.0,Rocket Knight
Adventure,2010,19030.0,Rocket Knight
Indie,2010,50820.0,Max and the Magic Marker
Action,2010,49800.0,Flight of the Icarus
Indie,2010,49800.0,Flight of the Icarus
Casual,2010,33650.0,Puzzler World
Action,2010,901478.0,Prince of Persia: The Forgotten Sands™ Digital Deluxe Edition
Adventure,2010,901478.0,Prince of Persia: The Forgotten Sands™ Digital Deluxe Edition
Casual,2010,33660.0,Ziro
Indie,2010,33660.0,Ziro
Action,2010,34281.0,Altered Beast™
Action,2010,34272.0,Comix Zone™
Action,2010,34270.0,SEGA Mega Drive and Genesis Classics
Adventure,2010,34270.0,SEGA Mega Drive and Genesis Classics
Casual,2010,34270.0,SEGA Mega Drive and Genesis Classics
RPG,2010,34270.0,SEGA Mega Drive and Genesis Classics
Action,2010,34276.0,Golden Axe™
Action,2010,34274.0,Ecco the Dolphin™
Strategy,2010,34275.0,Gain Ground™
Action,2010,34277.0,Shinobi™ III: Return of the Ninja Master
Action,2010,34273.0,Crack Down™
Action,2010,34280.0,VectorMan™
,2010,34278.0,Sonic 3D Blast™
Action,2010,34282.0,Shadow Dancer™
Action,2010,34279.0,Space Harrier™ II
Action,2010,34010.0,Alpha Protocol™
RPG,2010,34010.0,Alpha Protocol™
Action,2010,22610.0,Alien Breed: Impact
RPG,2010,22440.0,Fallout 3 - Point Lookout
Strategy,2010,18508.0,Defense Grid: Resurgence Map Pack 1
Indie,2010,18508.0,Defense Grid: Resurgence Map Pack 1
RPG,2010,22430.0,Fallout 3 - Mothership Zeta
RPG,2010,22410.0,Fallout 3 - Broken Steel
RPG,2010,22420.0,Fallout 3 - The Pitt
Action,2010,630.0,Alien Swarm
RPG,2010,22400.0,Fallout 3 - Operation Anchorage
Simulation,2003,24780.0,SimCity™ 4 Deluxe Edition
Strategy,2003,24780.0,SimCity™ 4 Deluxe Edition
Strategy,2010,33670.0,Disciples III - Renaissance Steam Special Edition
RPG,2010,33670.0,Disciples III - Renaissance Steam Special Edition
Casual,2010,40420.0,Tidalis
Indie,2010,40420.0,Tidalis
Action,2010,34920.0,Razor2: Hidden Skies
Casual,2010,34920.0,Razor2: Hidden Skies
Indie,2010,34920.0,Razor2: Hidden Skies
Strategy,2010,48136.0,The Settlers 7: Uncharted Land Map Pack
RPG,2008,46720.0,Dimensity
Action,2010,28000.0,Kane & Lynch 2: Dog Days
Simulation,2010,39680.0,The Guild II Renaissance
Strategy,2010,39680.0,The Guild II Renaissance
Strategy,2010,25962.0,Hearts of Iron III DLC: German II Spritepack
Simulation,2010,24634.0,Trainz Simulator DLC: Blue Comet
Strategy,2010,63900.0,Fantasy Wars
Action,2011,50130.0,Mafia II
Simulation,2010,24075.0,Train Simulator: Network Southeast Class 47 Loco Add-On
RPG,2010,47540.0,Puzzle Quest 2
Casual,2010,47540.0,Puzzle Quest 2
Action,2010,50510.0,Burn Zombie Burn!
Indie,2010,25760.0,Madballs B*D*I Clan Skins
Indie,2010,25763.0,Madballs Scorched Evolution Skin Rollup
Indie,2010,25762.0,Madballs BDI Evolution Skin Rollup
Indie,2010,25764.0,Madballs Holiday Skin Rollup
Strategy,2010,42980.0,Victoria I Complete
Simulation,2010,48800.0,Ship Simulator Extremes
Strategy,2010,22600.0,Worms Reloaded
Indie,2010,46770.0,Making History II: The War of the World
Simulation,2010,46770.0,Making History II: The War of the World
Strategy,2010,46770.0,Making History II: The War of the World
Action,2010,65700.0,Arma 2: British Armed Forces
Simulation,2010,65700.0,Arma 2: British Armed Forces
Strategy,2010,65700.0,Arma 2: British Armed Forces
Strategy,2010,42960.0,Victoria II
,2010,27930.0,Booster Trooper Demo
Indie,2010,25761.0,Madballs Scorched Clan Skins
Action,2010,28010.0,Kane & Lynch 2: The Doggie Bag
Action,2010,28012.0,Kane & Lynch 2: Multiplayer Masks Pack
Simulation,2010,24640.0,Trainz: Classic Cabon City
Action,2010,28011.0,Kane & Lynch 2: Alliance Weapon Pack
Strategy,2002,4850.0,Cossacks: Back to War
Adventure,2010,57640.0,Broken Sword: Director's Cut
Casual,2010,62100.0,Chime
Action,2010,50145.0,Mafia II DLC: Jimmy's Vendetta
Action,2010,34841.0,Sniper: Ghost Warrior - Map Pack
Action,2010,70300.0,VVVVVV
Indie,2010,70300.0,VVVVVV
Strategy,2010,48137.0,The Settlers 7: Conquest - The Empire Expansion DLC
Action,2010,57300.0,Amnesia: The Dark Descent
Adventure,2010,57300.0,Amnesia: The Dark Descent
Indie,2010,57300.0,Amnesia: The Dark Descent
RPG,2010,70400.0,Recettear: An Item Shop's Tale
Indie,2010,70400.0,Recettear: An Item Shop's Tale
Action,2010,46600.0,Swarm Arena
Casual,2010,46600.0,Swarm Arena
Indie,2010,46600.0,Swarm Arena
Action,2010,34314.0,Super Thunder Blade™
Simulation,2010,34314.0,Super Thunder Blade™
Action,2010,34310.0,Galaxy Force II™
Simulation,2010,70100.0,Hacker Evolution
Indie,2010,70110.0,Hacker Evolution: Untold
Simulation,2010,70110.0,Hacker Evolution: Untold
Casual,2010,38600.0,Faerie Solitaire
Indie,2010,38600.0,Faerie Solitaire
Strategy,2010,57620.0,Patrician IV - Steam Special Edition
Action,2010,34284.0,Bonanza Bros.™
RPG,2010,63910.0,King's Bounty: Crossworlds
Strategy,2010,63910.0,King's Bounty: Crossworlds
Simulation,2010,24082.0,Train Simulator: Green & Gold HST DMU Add-On
Strategy,2010,8930.0,Sid Meier's Civilization® V
Strategy,2010,49310.0,Commander: Conquest of the Americas - Colonial Navy
Action,2002,41060.0,Serious Sam Classic: The Second Encounter
Indie,2002,41060.0,Serious Sam Classic: The Second Encounter
Indie,2010,70900.0,Star Ruler
Strategy,2010,70900.0,Star Ruler
Action,2010,9940.0,Blade Kitten
Adventure,2010,9940.0,Blade Kitten
Action,2010,22650.0,Alien Breed 2: Assault
Action,2010,901553.0,Serious Sam HD: Gold Edition
Action,2010,50620.0,Darksiders™
Adventure,2010,50620.0,Darksiders™
Simulation,1999,2840.0,X: Beyond the Frontier
Strategy,1999,2840.0,X: Beyond the Frontier
Strategy,2010,42920.0,The Kings' Crusade
Action,2007,29700.0,Guild Wars: Eye of the North®
RPG,2007,29700.0,Guild Wars: Eye of the North®
Massively Multiplayer,2007,29700.0,Guild Wars: Eye of the North®
Simulation,2000,2850.0,X: Tension
Strategy,2000,2850.0,X: Tension
RPG,2010,61510.0,Age of Wonders II: The Wizard's Throne
Strategy,2010,61510.0,Age of Wonders II: The Wizard's Throne
Adventure,2010,70200.0,Governor of Poker 2
Casual,2010,70200.0,Governor of Poker 2
Simulation,2010,70200.0,Governor of Poker 2
Adventure,2010,70210.0,Governor of Poker 2 - Premium Edition
Casual,2010,70210.0,Governor of Poker 2 - Premium Edition
Indie,2010,70210.0,Governor of Poker 2 - Premium Edition
Simulation,2010,70210.0,Governor of Poker 2 - Premium Edition
RPG,2010,61520.0,Age of Wonders Shadow Magic
Strategy,2010,61520.0,Age of Wonders Shadow Magic
RPG,2010,61500.0,Age of Wonders
Strategy,2010,61500.0,Age of Wonders
Action,2010,47790.0,Medal of Honor™
Indie,2010,46450.0,Grotesque Tactics: Evil Heroes
RPG,2010,46450.0,Grotesque Tactics: Evil Heroes
Strategy,2010,46450.0,Grotesque Tactics: Evil Heroes
Action,2010,45750.0,Lost Planet® 2
Adventure,2010,45750.0,Lost Planet® 2
Adventure,2010,57800.0,Doc Clock: The Toasted Sandwich of Time
Casual,2010,57800.0,Doc Clock: The Toasted Sandwich of Time
Indie,2010,57800.0,Doc Clock: The Toasted Sandwich of Time
Action,2010,22380.0,Fallout: New Vegas
RPG,2010,22380.0,Fallout: New Vegas
Action,2010,67000.0,The Polynomial - Space of the music
Casual,2010,67000.0,The Polynomial - Space of the music
Indie,2010,67000.0,The Polynomial - Space of the music
Adventure,2010,80300.0,Puzzle Bots
Indie,2010,80300.0,Puzzle Bots
Indie,2010,50000.0,Nimbus
Racing,2010,50000.0,Nimbus
Strategy,2010,16868.0,Civilization V - Babylon (Nebuchadnezzar II)
Action,2010,18040.0,DeathSpank
Indie,2010,18040.0,DeathSpank
RPG,2010,18040.0,DeathSpank
Action,2010,71115.0,Virtua Fighter™ 2
Simulation,2010,71115.0,Virtua Fighter™ 2
Casual,2010,34317.0,Columns™ III
RPG,2010,71114.0,Sword of Vermilion™
Action,2010,71112.0,Golden Axe™ II
Action,2010,71113.0,Sonic The Hedgehog
Adventure,2010,71113.0,Sonic The Hedgehog
,2010,71111.0,Flicky™
,2010,71110.0,ESWAT™: City Under Siege
Adventure,2010,34319.0,Ecco™: The Tides of Time
,2010,34318.0,Decap Attack™
Action,2010,34316.0,Bio-Hazard Battle™
Action,2010,34315.0,Alien Storm
Action,2010,6120.0,Shank
Indie,2010,6120.0,Shank
Action,2010,35460.0,The Ball
Adventure,2010,35460.0,The Ball
Indie,2010,35460.0,The Ball
Action,2010,32500.0,STAR WARS™: The Force Unleashed™ II
Action,2010,62000.0,Flight Control HD
Casual,2010,62000.0,Flight Control HD
RPG,2010,33570.0,Patrician III
Simulation,2010,33570.0,Patrician III
Strategy,2010,33570.0,Patrician III
Action,2010,63700.0,BIT.TRIP BEAT
Casual,2010,63700.0,BIT.TRIP BEAT
Indie,2010,63700.0,BIT.TRIP BEAT
Simulation,2010,46362.0,Theatre of War 2 - Battle for Caen
Strategy,2010,46362.0,Theatre of War 2 - Battle for Caen
Casual,2010,49320.0,Woody Two-Legs: Attack of the Zombie Pirates
Adventure,2010,72400.0,Clones
Indie,2010,72400.0,Clones
Strategy,2010,42964.0,Victoria II: Interwar Spritepack
Action,2010,43011.0,Front Mission Evolved: Wanzer Pack 2
Action,2010,33980.0,Pound of Ground
Casual,2009,65710.0,Pat & Mat
Adventure,2010,33990.0,Alternativa
Casual,2007,33950.0,Fish Fillets 2
Indie,2007,33950.0,Fish Fillets 2
Strategy,2010,65400.0,Archon Classic
Indie,2010,65400.0,Archon Classic
Action,2010,42700.0,Call of Duty®: Black Ops
Indie,2010,38923.0,Rhythm Zone Tornado Visualizer DLC
Casual,2010,38923.0,Rhythm Zone Tornado Visualizer DLC
Casual,2010,72500.0,Arcadia
Indie,2010,72500.0,Arcadia
Action,2010,15740.0,Oddworld: Munch's Oddysee
Adventure,2010,15740.0,Oddworld: Munch's Oddysee
Strategy,2010,15740.0,Oddworld: Munch's Oddysee
Indie,2010,38924.0,Rhythm Zone DJ Table Visualizer DLC
Casual,2010,38924.0,Rhythm Zone DJ Table Visualizer DLC
Action,2010,15750.0,Oddworld: Stranger's Wrath HD
Adventure,2010,15750.0,Oddworld: Stranger's Wrath HD
Strategy,2010,15750.0,Oddworld: Stranger's Wrath HD
Casual,2010,45500.0,Clickr
Indie,2010,45500.0,Clickr
Adventure,2010,31290.0,Back to the Future: The Game
Action,2002,12100.0,Grand Theft Auto III
Action,2005,12120.0,Grand Theft Auto: San Andreas
Action,2011,35135.0,Lara Croft GoL: Raziel and Kain Character Pack
Adventure,2011,35135.0,Lara Croft GoL: Raziel and Kain Character Pack
Action,2011,35137.0,Lara Croft GoL: Things that Go Boom - Challenge Pack 2
Adventure,2011,35137.0,Lara Croft GoL: Things that Go Boom - Challenge Pack 2
Action,2011,35138.0,Lara Croft GoL: Hazardous Reunion - Challenge Pack 3
Adventure,2011,35138.0,Lara Croft GoL: Hazardous Reunion - Challenge Pack 3
Action,2011,35136.0,Lara Croft GoL: All the Trappings - Challenge Pack 1
Adventure,2011,35136.0,Lara Croft GoL: All the Trappings - Challenge Pack 1
Action,2003,12110.0,Grand Theft Auto: Vice City
Action,2011,33390.0,Zeit²
Indie,2011,33390.0,Zeit²
Action,2011,92300.0,A.R.E.S.: Extinction Agenda
Indie,2011,92300.0,A.R.E.S.: Extinction Agenda
Action,2011,80000.0,APOX
Indie,2011,80000.0,APOX
Strategy,2011,80000.0,APOX
Action,2011,47780.0,Dead Space™ 2
Adventure,2011,51060.0,Drawn®: The Painted Tower
Casual,2011,51060.0,Drawn®: The Painted Tower
Adventure,2011,65080.0,Kaptain Brawe: A Brawe New World
,2011,71168.0,Wonder Boy III: Monster Lair
Action,2011,63200.0,Monday Night Combat
Strategy,2011,63200.0,Monday Night Combat
Indie,2011,63200.0,Monday Night Combat
Sports,2011,63200.0,Monday Night Combat
Action,2011,60340.0,Luxor: 5th Passage
Adventure,2011,60340.0,Luxor: 5th Passage
Casual,2011,60340.0,Luxor: 5th Passage
Action,2011,71116.0,Alien Soldier
RPG,2011,71161.0,Shining in the Darkness
RPG,2011,71119.0,Light Crusader
RPG,2011,71118.0,Landstalker: The Treasures of King Nole
Action,2011,71117.0,Gunstar Heroes
Adventure,2011,71166.0,ToeJam & Earl
Action,2011,71165.0,Streets of Rage 2
Action,2011,71163.0,Sonic The Hedgehog 2
Adventure,2011,71163.0,Sonic The Hedgehog 2
Action,2011,71164.0,Streets of Rage
,2011,71162.0,Sonic 3 &  Knuckles
RPG,2011,71160.0,Shining Force II
RPG,2011,71120.0,Shining Force
Simulation,2009,47890.0,The Sims™ 3
Simulation,2011,48802.0,Ship Simulator Extremes: Sigita Pack
Simulation,2010,47896.0,The Sims™ 3 Fast Lane Stuff
Simulation,2009,47892.0,The Sims™ 3 World Adventures
Simulation,2010,47894.0,The Sims™ 3 Late Night
Simulation,2010,47893.0,The Sims™ 3 Ambitions
Simulation,2010,47895.0,The Sims™ 3 High-End Loft Stuff
Casual,2011,42000.0,Trino
Indie,2011,42000.0,Trino
Casual,2011,47570.0,Mishap 2: An Intentional Haunting - Collector's Edition
Simulation,2011,47897.0,The Sims™ 3 Outdoor Living Stuff
Action,2011,57700.0,Who's That Flying?!
Casual,2011,57700.0,Who's That Flying?!
Indie,2011,57700.0,Who's That Flying?!
Adventure,2011,63660.0,Myst: Masterpiece Edition
Casual,2011,63660.0,Myst: Masterpiece Edition
Strategy,2011,90504.0,Guardians of Graxia: Elves & Dwarves
RPG,2011,7520.0,Two Worlds II HD
Casual,2011,99200.0,YOU DON’T KNOW JACK®
Racing,2011,9930.0,Test Drive Unlimited 2
RPG,2011,24449.0,King Arthur: The Druids
Strategy,2011,41814.0,Gratuitous Space Battles: Galactic Conquest
Indie,2011,41814.0,Gratuitous Space Battles: Galactic Conquest
Simulation,2011,41814.0,Gratuitous Space Battles: Galactic Conquest
Strategy,2011,42925.0,The Kings' Crusade: New Allies
RPG,2011,57650.0,DUNGEONS - Steam Special Edition
Strategy,2011,57650.0,DUNGEONS - Steam Special Edition
Indie,2011,40407.0,AI War: Light of the Spire
Strategy,2011,40407.0,AI War: Light of the Spire
RPG,2011,33770.0,Drakensang: The River of Time
Strategy,2011,47800.0,RISK™: Factions
Casual,2011,18408.0,Crazy Machines 2: Time Travel Add-On
Strategy,2011,18408.0,Crazy Machines 2: Time Travel Add-On
Action,2011,63710.0,BIT.TRIP RUNNER
Indie,2011,63710.0,BIT.TRIP RUNNER
Action,2011,55100.0,Homefront
Casual,2011,80200.0,Fate of the World
Indie,2011,80200.0,Fate of the World
Simulation,2011,80200.0,Fate of the World
Strategy,2011,80200.0,Fate of the World
Indie,2011,92400.0,B.U.T.T.O.N. (Brutally Unfair Tactics Totally OK Now)
,2011,56436.0,"Warhammer 40,000: Dawn of War II - Retribution - Tyranid Race Pack"
Strategy,2011,56435.0,"Warhammer 40,000: Dawn of War II - Retribution Ork Race Pack"
Strategy,2011,56433.0,"Warhammer 40,000: Dawn of War II - Retribution Imperial Guard Race Pack"
Strategy,2011,56432.0,"Warhammer 40,000: Dawn of War II - Retribution Eldar Race Pack"
Strategy,2011,56431.0,"Warhammer 40,000: Dawn of War II - Retribution Chaos Space Marines Race Pack"
Free to Play,2013,39120.0,RIFT
Massively Multiplayer,2013,39120.0,RIFT
RPG,2013,39120.0,RIFT
Strategy,2011,56437.0,"Warhammer 40,000: Dawn of War II: Retribution"
Indie,2011,94000.0,Dinner Date
Casual,2011,94000.0,Dinner Date
Strategy,2011,56434.0,"Warhammer 40,000: Dawn of War II - Retribution Space Marines Race Pack"
Action,2011,92700.0,Shadow Harvest: Phantom Ops
Simulation,2011,73012.0,Cities in Motion: Design Classics
Simulation,2011,48803.0,Ship Simulator Extremes: Ferry Pack
Strategy,2011,56536.0,"Warhammer 40,000: Dawn of War II: Retribution: Dark Angels Pack"
